201905021700: 0.98,201905021800: 0.99,201905021900: 0.95,201905022000: 0.86,201905022100: 0.82,201905022200: 0.9,201905022300: 0.29,201905030000: 0.48,201905030100: 0.86,201905030200: 0.65,201905030300: 0.39,201905030400: 0.26,201905030500: 0.22,201905030600: 0.42,201905030700: 0.79,201905030800: 0.95,201905030900: 0.84,201905031000: 0.79,201905031100: 0.81,201905031200: 0.79,201905031300: 0.83,201905031400: 0.9,201905031500: 0.93,201905031600: 0.95,
201905021800: 0.99,201905021900: 0.96,201905022000: 0.86,201905022100: 0.82,201905022200: 0.91,201905022300: 0.3,201905030000: 0.48,201905030100: 0.87,201905030200: 0.65,201905030300: 0.39,201905030400: 0.26,201905030500: 0.22,201905030600: 0.42,201905030700: 0.78,201905030800: 0.96,201905030900: 0.84,201905031000: 0.8,201905031100: 0.81,201905031200: 0.79,201905031300: 0.84,201905031400: 0.9,201905031500: 0.94,201905031600: 0.95,201905031700: 0.98,
201905021900: 0.94,201905022000: 0.85,201905022100: 0.81,201905022200: 0.89,201905022300: 0.3,201905030000: 0.49,201905030100: 0.88,201905030200: 0.64,201905030300: 0.39,201905030400: 0.25,201905030500: 0.22,201905030600: 0.42,201905030700: 0.79,201905030800: 0.95,201905030900: 0.84,201905031000: 0.79,201905031100: 0.8,201905031200: 0.78,201905031300: 0.83,201905031400: 0.9,201905031500: 0.93,201905031600: 0.94,201905031700: 0.97,201905031800: 0.97,
201905022000: 0.86,201905022100: 0.82,201905022200: 0.9,201905022300: 0.31,201905030000: 0.49,201905030100: 0.89,201905030200: 0.63,201905030300: 0.39,201905030400: 0.25,201905030500: 0.22,201905030600: 0.42,201905030700: 0.78,201905030800: 0.96,201905030900: 0.84,201905031000: 0.8,201905031100: 0.81,201905031200: 0.79,201905031300: 0.84,201905031400: 0.9,201905031500: 0.93,201905031600: 0.95,201905031700: 0.98,201905031800: 0.98,201905031900: 0.92,
201905022100: 0.83,201905022200: 0.91,201905022300: 0.31,201905030000: 0.5,201905030100: 0.9,201905030200: 0.63,201905030300: 0.38,201905030400: 0.25,201905030500: 0.22,201905030600: 0.41,201905030700: 0.77,201905030800: 0.97,201905030900: 0.85,201905031000: 0.81,201905031100: 0.82,201905031200: 0.8,201905031300: 0.85,201905031400: 0.92,201905031500: 0.95,201905031600: 0.96,201905031700: 0.99,201905031800: 1.0,201905031900: 0.94,201905032000: 0.85,
201905022200: 0.89,201905022300: 0.3,201905030000: 0.48,201905030100: 0.87,201905030200: 0.65,201905030300: 0.39,201905030400: 0.26,201905030500: 0.22,201905030600: 0.43,201905030700: 0.79,201905030800: 0.95,201905030900: 0.83,201905031000: 0.79,201905031100: 0.8,201905031200: 0.78,201905031300: 0.83,201905031400: 0.9,201905031500: 0.93,201905031600: 0.94,201905031700: 0.97,201905031800: 0.98,201905031900: 0.92,201905032000: 0.83,201905032100: 0.82,
201905022300: 0.31,201905030000: 0.49,201905030100: 0.89,201905030200: 0.63,201905030300: 0.38,201905030400: 0.25,201905030500: 0.22,201905030600: 0.42,201905030700: 0.78,201905030800: 0.96,201905030900: 0.85,201905031000: 0.8,201905031100: 0.81,201905031200: 0.79,201905031300: 0.84,201905031400: 0.91,201905031500: 0.94,201905031600: 0.95,201905031700: 0.98,201905031800: 0.98,201905031900: 0.93,201905032000: 0.84,201905032100: 0.83,201905032200: 0.93,
201905030000: 0.46,201905030100: 0.84,201905030200: 0.66,201905030300: 0.4,201905030400: 0.26,201905030500: 0.23,201905030600: 0.43,201905030700: 0.79,201905030800: 0.94,201905030900: 0.83,201905031000: 0.79,201905031100: 0.8,201905031200: 0.79,201905031300: 0.83,201905031400: 0.9,201905031500: 0.93,201905031600: 0.95,201905031700: 0.98,201905031800: 0.98,201905031900: 0.93,201905032000: 0.84,201905032100: 0.83,201905032200: 0.93,201905032300: 0.29,
201905030100: 0.87,201905030200: 0.64,201905030300: 0.39,201905030400: 0.25,201905030500: 0.22,201905030600: 0.42,201905030700: 0.78,201905030800: 0.95,201905030900: 0.84,201905031000: 0.79,201905031100: 0.81,201905031200: 0.79,201905031300: 0.83,201905031400: 0.9,201905031500: 0.93,201905031600: 0.95,201905031700: 0.97,201905031800: 0.98,201905031900: 0.93,201905032000: 0.84,201905032100: 0.83,201905032200: 0.93,201905032300: 0.31,201905040000: 0.49,
201905030200: 0.65,201905030300: 0.4,201905030400: 0.26,201905030500: 0.23,201905030600: 0.43,201905030700: 0.79,201905030800: 0.95,201905030900: 0.83,201905031000: 0.79,201905031100: 0.8,201905031200: 0.79,201905031300: 0.83,201905031400: 0.9,201905031500: 0.93,201905031600: 0.95,201905031700: 0.97,201905031800: 0.98,201905031900: 0.92,201905032000: 0.84,201905032100: 0.82,201905032200: 0.93,201905032300: 0.3,201905040000: 0.48,201905040100: 0.86,
201905030300: 0.38,201905030400: 0.25,201905030500: 0.22,201905030600: 0.42,201905030700: 0.77,201905030800: 0.97,201905030900: 0.85,201905031000: 0.8,201905031100: 0.81,201905031200: 0.8,201905031300: 0.84,201905031400: 0.91,201905031500: 0.94,201905031600: 0.95,201905031700: 0.98,201905031800: 0.98,201905031900: 0.93,201905032000: 0.84,201905032100: 0.83,201905032200: 0.93,201905032300: 0.32,201905040000: 0.51,201905040100: 0.9,201905040200: 0.63,
201905030400: 0.26,201905030500: 0.23,201905030600: 0.43,201905030700: 0.79,201905030800: 0.95,201905030900: 0.83,201905031000: 0.79,201905031100: 0.8,201905031200: 0.78,201905031300: 0.83,201905031400: 0.9,201905031500: 0.93,201905031600: 0.94,201905031700: 0.97,201905031800: 0.98,201905031900: 0.92,201905032000: 0.83,201905032100: 0.82,201905032200: 0.92,201905032300: 0.3,201905040000: 0.48,201905040100: 0.86,201905040200: 0.66,201905040300: 0.39,
201905030500: 0.22,201905030600: 0.41,201905030700: 0.77,201905030800: 0.97,201905030900: 0.85,201905031000: 0.81,201905031100: 0.82,201905031200: 0.8,201905031300: 0.84,201905031400: 0.91,201905031500: 0.94,201905031600: 0.96,201905031700: 0.98,201905031800: 0.99,201905031900: 0.93,201905032000: 0.84,201905032100: 0.83,201905032200: 0.93,201905032300: 0.32,201905040000: 0.5,201905040100: 0.9,201905040200: 0.63,201905040300: 0.38,201905040400: 0.25,
201905030600: 0.42,201905030700: 0.78,201905030800: 0.96,201905030900: 0.85,201905031000: 0.8,201905031100: 0.81,201905031200: 0.79,201905031300: 0.84,201905031400: 0.91,201905031500: 0.94,201905031600: 0.95,201905031700: 0.98,201905031800: 0.99,201905031900: 0.93,201905032000: 0.84,201905032100: 0.83,201905032200: 0.93,201905032300: 0.31,201905040000: 0.5,201905040100: 0.89,201905040200: 0.64,201905040300: 0.38,201905040400: 0.25,201905040500: 0.22,
201905030700: 0.79,201905030800: 0.95,201905030900: 0.83,201905031000: 0.79,201905031100: 0.8,201905031200: 0.79,201905031300: 0.83,201905031400: 0.9,201905031500: 0.93,201905031600: 0.95,201905031700: 0.97,201905031800: 0.98,201905031900: 0.92,201905032000: 0.84,201905032100: 0.82,201905032200: 0.92,201905032300: 0.3,201905040000: 0.48,201905040100: 0.86,201905040200: 0.66,201905040300: 0.39,201905040400: 0.26,201905040500: 0.22,201905040600: 0.42,
201905030800: 0.96,201905030900: 0.85,201905031000: 0.8,201905031100: 0.81,201905031200: 0.8,201905031300: 0.84,201905031400: 0.91,201905031500: 0.94,201905031600: 0.95,201905031700: 0.98,201905031800: 0.99,201905031900: 0.93,201905032000: 0.84,201905032100: 0.83,201905032200: 0.93,201905032300: 0.31,201905040000: 0.5,201905040100: 0.89,201905040200: 0.64,201905040300: 0.38,201905040400: 0.25,201905040500: 0.22,201905040600: 0.41,201905040700: 0.76,
201905030900: 0.84,201905031000: 0.79,201905031100: 0.81,201905031200: 0.79,201905031300: 0.83,201905031400: 0.9,201905031500: 0.93,201905031600: 0.95,201905031700: 0.97,201905031800: 0.98,201905031900: 0.93,201905032000: 0.84,201905032100: 0.83,201905032200: 0.93,201905032300: 0.3,201905040000: 0.49,201905040100: 0.87,201905040200: 0.65,201905040300: 0.39,201905040400: 0.25,201905040500: 0.22,201905040600: 0.42,201905040700: 0.77,201905040800: 0.98,
201905031000: 0.8,201905031100: 0.81,201905031200: 0.79,201905031300: 0.83,201905031400: 0.9,201905031500: 0.93,201905031600: 0.95,201905031700: 0.98,201905031800: 0.98,201905031900: 0.93,201905032000: 0.84,201905032100: 0.83,201905032200: 0.93,201905032300: 0.3,201905040000: 0.48,201905040100: 0.87,201905040200: 0.65,201905040300: 0.39,201905040400: 0.25,201905040500: 0.22,201905040600: 0.42,201905040700: 0.77,201905040800: 0.98,201905040900: 0.86,
201905031100: 0.8,201905031200: 0.78,201905031300: 0.82,201905031400: 0.89,201905031500: 0.92,201905031600: 0.94,201905031700: 0.96,201905031800: 0.97,201905031900: 0.91,201905032000: 0.83,201905032100: 0.82,201905032200: 0.92,201905032300: 0.3,201905040000: 0.48,201905040100: 0.86,201905040200: 0.66,201905040300: 0.4,201905040400: 0.26,201905040500: 0.22,201905040600: 0.42,201905040700: 0.78,201905040800: 0.97,201905040900: 0.85,201905041000: 0.8,
201905031200: 0.78,201905031300: 0.83,201905031400: 0.89,201905031500: 0.93,201905031600: 0.94,201905031700: 0.97,201905031800: 0.97,201905031900: 0.92,201905032000: 0.83,201905032100: 0.82,201905032200: 0.92,201905032300: 0.3,201905040000: 0.48,201905040100: 0.87,201905040200: 0.65,201905040300: 0.39,201905040400: 0.25,201905040500: 0.22,201905040600: 0.42,201905040700: 0.78,201905040800: 0.97,201905040900: 0.85,201905041000: 0.8,201905041100: 0.81,
201905031300: 0.83,201905031400: 0.9,201905031500: 0.93,201905031600: 0.95,201905031700: 0.97,201905031800: 0.98,201905031900: 0.92,201905032000: 0.84,201905032100: 0.82,201905032200: 0.93,201905032300: 0.3,201905040000: 0.48,201905040100: 0.86,201905040200: 0.66,201905040300: 0.39,201905040400: 0.26,201905040500: 0.22,201905040600: 0.42,201905040700: 0.78,201905040800: 0.97,201905040900: 0.85,201905041000: 0.8,201905041100: 0.82,201905041200: 0.8,
201905031400: 0.9,201905031500: 0.94,201905031600: 0.95,201905031700: 0.98,201905031800: 0.99,201905031900: 0.93,201905032000: 0.84,201905032100: 0.83,201905032200: 0.93,201905032300: 0.29,201905040000: 0.47,201905040100: 0.85,201905040200: 0.66,201905040300: 0.4,201905040400: 0.26,201905040500: 0.22,201905040600: 0.42,201905040700: 0.78,201905040800: 0.98,201905040900: 0.85,201905041000: 0.8,201905041100: 0.82,201905041200: 0.8,201905041300: 0.85,
201905031500: 0.93,201905031600: 0.95,201905031700: 0.97,201905031800: 0.98,201905031900: 0.92,201905032000: 0.83,201905032100: 0.82,201905032200: 0.92,201905032300: 0.31,201905040000: 0.49,201905040100: 0.88,201905040200: 0.64,201905040300: 0.39,201905040400: 0.25,201905040500: 0.22,201905040600: 0.41,201905040700: 0.77,201905040800: 0.98,201905040900: 0.86,201905041000: 0.8,201905041100: 0.82,201905041200: 0.8,201905041300: 0.85,201905041400: 0.93,
201905031600: 0.95,201905031700: 0.98,201905031800: 0.99,201905031900: 0.93,201905032000: 0.84,201905032100: 0.83,201905032200: 0.93,201905032300: 0.31,201905040000: 0.49,201905040100: 0.88,201905040200: 0.65,201905040300: 0.39,201905040400: 0.25,201905040500: 0.22,201905040600: 0.41,201905040700: 0.77,201905040800: 0.99,201905040900: 0.86,201905041000: 0.81,201905041100: 0.82,201905041200: 0.81,201905041300: 0.86,201905041400: 0.93,201905041500: 0.99,
201905031700: 0.98,201905031800: 0.98,201905031900: 0.93,201905032000: 0.84,201905032100: 0.83,201905032200: 0.93,201905032300: 0.31,201905040000: 0.5,201905040100: 0.89,201905040200: 0.64,201905040300: 0.38,201905040400: 0.25,201905040500: 0.22,201905040600: 0.41,201905040700: 0.76,201905040800: 0.99,201905040900: 0.86,201905041000: 0.81,201905041100: 0.82,201905041200: 0.81,201905041300: 0.85,201905041400: 0.93,201905041500: 0.98,201905041600: 0.98,
201905031800: 0.98,201905031900: 0.93,201905032000: 0.84,201905032100: 0.83,201905032200: 0.93,201905032300: 0.31,201905040000: 0.49,201905040100: 0.88,201905040200: 0.65,201905040300: 0.39,201905040400: 0.25,201905040500: 0.22,201905040600: 0.41,201905040700: 0.77,201905040800: 0.98,201905040900: 0.86,201905041000: 0.81,201905041100: 0.82,201905041200: 0.8,201905041300: 0.85,201905041400: 0.93,201905041500: 0.98,201905041600: 0.99,201905041700: 0.95,
201905031900: 0.94,201905032000: 0.85,201905032100: 0.84,201905032200: 0.94,201905032300: 0.32,201905040000: 0.51,201905040100: 0.91,201905040200: 0.63,201905040300: 0.38,201905040400: 0.25,201905040500: 0.21,201905040600: 0.4,201905040700: 0.75,201905040800: 1.0,201905040900: 0.87,201905041000: 0.82,201905041100: 0.83,201905041200: 0.82,201905041300: 0.86,201905041400: 0.94,201905041500: 1.0,201905041600: 0.97,201905041700: 0.94,201905041800: 0.93,
201905032000: 0.84,201905032100: 0.83,201905032200: 0.93,201905032300: 0.31,201905040000: 0.5,201905040100: 0.89,201905040200: 0.64,201905040300: 0.38,201905040400: 0.25,201905040500: 0.22,201905040600: 0.41,201905040700: 0.76,201905040800: 0.99,201905040900: 0.86,201905041000: 0.81,201905041100: 0.83,201905041200: 0.81,201905041300: 0.86,201905041400: 0.94,201905041500: 0.99,201905041600: 0.98,201905041700: 0.95,201905041800: 0.93,201905041900: 0.99,
201905032100: 0.83,201905032200: 0.93,201905032300: 0.32,201905040000: 0.5,201905040100: 0.9,201905040200: 0.63,201905040300: 0.38,201905040400: 0.25,201905040500: 0.21,201905040600: 0.41,201905040700: 0.76,201905040800: 1.0,201905040900: 0.87,201905041000: 0.82,201905041100: 0.83,201905041200: 0.81,201905041300: 0.86,201905041400: 0.94,201905041500: 0.99,201905041600: 0.98,201905041700: 0.95,201905041800: 0.93,201905041900: 0.99,201905042000: 0.92,
201905032200: 0.93,201905032300: 0.33,201905040000: 0.52,201905040100: 0.92,201905040200: 0.62,201905040300: 0.37,201905040400: 0.24,201905040500: 0.21,201905040600: 0.4,201905040700: 0.75,201905040800: 1.0,201905040900: 0.87,201905041000: 0.82,201905041100: 0.83,201905041200: 0.81,201905041300: 0.86,201905041400: 0.94,201905041500: 0.99,201905041600: 0.98,201905041700: 0.95,201905041800: 0.93,201905041900: 0.99,201905042000: 0.92,201905042100: 0.9,
201905032300: 0.32,201905040000: 0.5,201905040100: 0.9,201905040200: 0.63,201905040300: 0.38,201905040400: 0.25,201905040500: 0.21,201905040600: 0.41,201905040700: 0.76,201905040800: 0.99,201905040900: 0.87,201905041000: 0.81,201905041100: 0.83,201905041200: 0.81,201905041300: 0.86,201905041400: 0.93,201905041500: 0.99,201905041600: 0.98,201905041700: 0.95,201905041800: 0.94,201905041900: 0.99,201905042000: 0.92,201905042100: 0.9,201905042200: 0.99,
201905040000: 0.49,201905040100: 0.89,201905040200: 0.64,201905040300: 0.38,201905040400: 0.25,201905040500: 0.22,201905040600: 0.41,201905040700: 0.76,201905040800: 0.99,201905040900: 0.87,201905041000: 0.81,201905041100: 0.83,201905041200: 0.81,201905041300: 0.86,201905041400: 0.94,201905041500: 0.99,201905041600: 0.98,201905041700: 0.95,201905041800: 0.93,201905041900: 0.98,201905042000: 0.92,201905042100: 0.9,201905042200: 0.99,201905042300: 0.34,
201905040100: 0.88,201905040200: 0.64,201905040300: 0.39,201905040400: 0.25,201905040500: 0.22,201905040600: 0.41,201905040700: 0.77,201905040800: 0.98,201905040900: 0.86,201905041000: 0.81,201905041100: 0.82,201905041200: 0.8,201905041300: 0.85,201905041400: 0.93,201905041500: 0.98,201905041600: 0.98,201905041700: 0.95,201905041800: 0.94,201905041900: 0.99,201905042000: 0.92,201905042100: 0.9,201905042200: 0.99,201905042300: 0.33,201905050000: 0.55,
201905040200: 0.63,201905040300: 0.38,201905040400: 0.25,201905040500: 0.21,201905040600: 0.41,201905040700: 0.76,201905040800: 1.0,201905040900: 0.87,201905041000: 0.82,201905041100: 0.83,201905041200: 0.81,201905041300: 0.86,201905041400: 0.94,201905041500: 0.99,201905041600: 0.98,201905041700: 0.94,201905041800: 0.93,201905041900: 0.98,201905042000: 0.92,201905042100: 0.9,201905042200: 0.99,201905042300: 0.34,201905050000: 0.56,201905050100: 0.95,
201905040300: 0.38,201905040400: 0.25,201905040500: 0.21,201905040600: 0.41,201905040700: 0.76,201905040800: 1.0,201905040900: 0.87,201905041000: 0.82,201905041100: 0.83,201905041200: 0.81,201905041300: 0.86,201905041400: 0.94,201905041500: 0.99,201905041600: 0.98,201905041700: 0.95,201905041800: 0.93,201905041900: 0.98,201905042000: 0.92,201905042100: 0.9,201905042200: 0.99,201905042300: 0.34,201905050000: 0.56,201905050100: 0.95,201905050200: 0.54,
201905040400: 0.26,201905040500: 0.22,201905040600: 0.42,201905040700: 0.77,201905040800: 0.98,201905040900: 0.85,201905041000: 0.8,201905041100: 0.82,201905041200: 0.8,201905041300: 0.85,201905041400: 0.93,201905041500: 0.98,201905041600: 0.99,201905041700: 0.96,201905041800: 0.94,201905041900: 0.99,201905042000: 0.91,201905042100: 0.9,201905042200: 0.99,201905042300: 0.32,201905050000: 0.54,201905050100: 0.99,201905050200: 0.56,201905050300: 0.34,
201905040500: 0.22,201905040600: 0.41,201905040700: 0.76,201905040800: 0.99,201905040900: 0.87,201905041000: 0.82,201905041100: 0.83,201905041200: 0.81,201905041300: 0.86,201905041400: 0.94,201905041500: 0.99,201905041600: 0.98,201905041700: 0.94,201905041800: 0.93,201905041900: 0.98,201905042000: 0.93,201905042100: 0.91,201905042200: 0.98,201905042300: 0.33,201905050000: 0.56,201905050100: 0.96,201905050200: 0.54,201905050300: 0.33,201905050400: 0.22,
201905040600: 0.41,201905040700: 0.76,201905040800: 0.99,201905040900: 0.87,201905041000: 0.81,201905041100: 0.83,201905041200: 0.81,201905041300: 0.86,201905041400: 0.94,201905041500: 0.99,201905041600: 0.98,201905041700: 0.95,201905041800: 0.93,201905041900: 0.98,201905042000: 0.92,201905042100: 0.9,201905042200: 0.99,201905042300: 0.33,201905050000: 0.56,201905050100: 0.96,201905050200: 0.54,201905050300: 0.33,201905050400: 0.22,201905050500: 0.2,
201905040700: 0.76,201905040800: 0.99,201905040900: 0.86,201905041000: 0.81,201905041100: 0.83,201905041200: 0.81,201905041300: 0.86,201905041400: 0.94,201905041500: 0.99,201905041600: 0.98,201905041700: 0.95,201905041800: 0.93,201905041900: 0.99,201905042000: 0.92,201905042100: 0.9,201905042200: 0.99,201905042300: 0.33,201905050000: 0.55,201905050100: 0.97,201905050200: 0.54,201905050300: 0.33,201905050400: 0.22,201905050500: 0.2,201905050600: 0.42,
201905040800: 0.99,201905040900: 0.87,201905041000: 0.81,201905041100: 0.83,201905041200: 0.81,201905041300: 0.86,201905041400: 0.94,201905041500: 0.99,201905041600: 0.98,201905041700: 0.95,201905041800: 0.93,201905041900: 0.99,201905042000: 0.92,201905042100: 0.9,201905042200: 0.99,201905042300: 0.34,201905050000: 0.56,201905050100: 0.96,201905050200: 0.54,201905050300: 0.33,201905050400: 0.22,201905050500: 0.2,201905050600: 0.42,201905050700: 0.73,
201905040900: 0.86,201905041000: 0.81,201905041100: 0.83,201905041200: 0.81,201905041300: 0.86,201905041400: 0.94,201905041500: 0.99,201905041600: 0.98,201905041700: 0.95,201905041800: 0.93,201905041900: 0.98,201905042000: 0.92,201905042100: 0.91,201905042200: 0.98,201905042300: 0.33,201905050000: 0.54,201905050100: 0.98,201905050200: 0.55,201905050300: 0.34,201905050400: 0.23,201905050500: 0.21,201905050600: 0.43,201905050700: 0.73,201905050800: 0.91,
201905041000: 0.8,201905041100: 0.81,201905041200: 0.79,201905041300: 0.84,201905041400: 0.92,201905041500: 0.97,201905041600: 1.0,201905041700: 0.96,201905041800: 0.95,201905041900: 1.0,201905042000: 0.91,201905042100: 0.89,201905042200: 1.0,201905042300: 0.32,201905050000: 0.53,201905050100: 0.99,201905050200: 0.57,201905050300: 0.34,201905050400: 0.23,201905050500: 0.21,201905050600: 0.44,201905050700: 0.75,201905050800: 0.93,201905050900: 0.96,
201905041100: 0.82,201905041200: 0.81,201905041300: 0.86,201905041400: 0.94,201905041500: 0.99,201905041600: 0.98,201905041700: 0.95,201905041800: 0.93,201905041900: 0.99,201905042000: 0.92,201905042100: 0.9,201905042200: 0.99,201905042300: 0.33,201905050000: 0.55,201905050100: 0.97,201905050200: 0.55,201905050300: 0.33,201905050400: 0.22,201905050500: 0.2,201905050600: 0.42,201905050700: 0.73,201905050800: 0.91,201905050900: 0.98,201905051000: 0.94,
201905041200: 0.8,201905041300: 0.85,201905041400: 0.93,201905041500: 0.98,201905041600: 0.99,201905041700: 0.95,201905041800: 0.94,201905041900: 0.99,201905042000: 0.92,201905042100: 0.9,201905042200: 0.99,201905042300: 0.33,201905050000: 0.55,201905050100: 0.97,201905050200: 0.55,201905050300: 0.33,201905050400: 0.23,201905050500: 0.21,201905050600: 0.43,201905050700: 0.73,201905050800: 0.91,201905050900: 0.98,201905051000: 0.94,201905051100: 0.95,
201905041300: 0.85,201905041400: 0.93,201905041500: 0.98,201905041600: 0.99,201905041700: 0.95,201905041800: 0.94,201905041900: 0.99,201905042000: 0.92,201905042100: 0.9,201905042200: 0.99,201905042300: 0.33,201905050000: 0.55,201905050100: 0.98,201905050200: 0.55,201905050300: 0.34,201905050400: 0.23,201905050500: 0.21,201905050600: 0.43,201905050700: 0.74,201905050800: 0.91,201905050900: 0.98,201905051000: 0.94,201905051100: 0.95,201905051200: 0.9,
201905041400: 0.94,201905041500: 1.0,201905041600: 0.97,201905041700: 0.94,201905041800: 0.93,201905041900: 0.98,201905042000: 0.93,201905042100: 0.91,201905042200: 0.98,201905042300: 0.34,201905050000: 0.56,201905050100: 0.96,201905050200: 0.54,201905050300: 0.33,201905050400: 0.22,201905050500: 0.2,201905050600: 0.42,201905050700: 0.72,201905050800: 0.9,201905050900: 0.99,201905051000: 0.95,201905051100: 0.97,201905051200: 0.91,201905051300: 0.97,
201905041500: 0.99,201905041600: 0.98,201905041700: 0.95,201905041800: 0.93,201905041900: 0.99,201905042000: 0.92,201905042100: 0.9,201905042200: 0.99,201905042300: 0.32,201905050000: 0.54,201905050100: 0.99,201905050200: 0.55,201905050300: 0.34,201905050400: 0.23,201905050500: 0.21,201905050600: 0.43,201905050700: 0.74,201905050800: 0.91,201905050900: 0.98,201905051000: 0.94,201905051100: 0.96,201905051200: 0.9,201905051300: 0.96,201905051400: 0.91,
201905041600: 0.99,201905041700: 0.96,201905041800: 0.94,201905041900: 1.0,201905042000: 0.91,201905042100: 0.89,201905042200: 1.0,201905042300: 0.33,201905050000: 0.55,201905050100: 0.98,201905050200: 0.55,201905050300: 0.34,201905050400: 0.23,201905050500: 0.21,201905050600: 0.43,201905050700: 0.74,201905050800: 0.92,201905050900: 0.97,201905051000: 0.93,201905051100: 0.95,201905051200: 0.9,201905051300: 0.96,201905051400: 0.92,201905051500: 0.89,
201905041700: 0.95,201905041800: 0.94,201905041900: 0.99,201905042000: 0.92,201905042100: 0.9,201905042200: 0.99,201905042300: 0.33,201905050000: 0.55,201905050100: 0.97,201905050200: 0.55,201905050300: 0.33,201905050400: 0.22,201905050500: 0.21,201905050600: 0.43,201905050700: 0.73,201905050800: 0.91,201905050900: 0.98,201905051000: 0.94,201905051100: 0.96,201905051200: 0.9,201905051300: 0.96,201905051400: 0.91,201905051500: 0.88,201905051600: 0.88,
201905041800: 0.93,201905041900: 0.98,201905042000: 0.92,201905042100: 0.91,201905042200: 0.98,201905042300: 0.33,201905050000: 0.55,201905050100: 0.97,201905050200: 0.54,201905050300: 0.33,201905050400: 0.22,201905050500: 0.2,201905050600: 0.42,201905050700: 0.73,201905050800: 0.91,201905050900: 0.99,201905051000: 0.95,201905051100: 0.96,201905051200: 0.91,201905051300: 0.97,201905051400: 0.91,201905051500: 0.88,201905051600: 0.87,201905051700: 0.89,
201905041900: 0.99,201905042000: 0.92,201905042100: 0.9,201905042200: 0.99,201905042300: 0.32,201905050000: 0.54,201905050100: 0.99,201905050200: 0.55,201905050300: 0.34,201905050400: 0.23,201905050500: 0.21,201905050600: 0.43,201905050700: 0.74,201905050800: 0.91,201905050900: 0.98,201905051000: 0.94,201905051100: 0.95,201905051200: 0.9,201905051300: 0.96,201905051400: 0.91,201905051500: 0.88,201905051600: 0.88,201905051700: 0.89,201905051800: 0.9,
201905042000: 0.92,201905042100: 0.9,201905042200: 0.99,201905042300: 0.33,201905050000: 0.55,201905050100: 0.97,201905050200: 0.55,201905050300: 0.33,201905050400: 0.22,201905050500: 0.21,201905050600: 0.43,201905050700: 0.73,201905050800: 0.91,201905050900: 0.98,201905051000: 0.94,201905051100: 0.96,201905051200: 0.9,201905051300: 0.96,201905051400: 0.91,201905051500: 0.88,201905051600: 0.88,201905051700: 0.89,201905051800: 0.9,201905051900: 0.94,
201905042100: 0.9,201905042200: 0.99,201905042300: 0.33,201905050000: 0.55,201905050100: 0.97,201905050200: 0.55,201905050300: 0.33,201905050400: 0.23,201905050500: 0.21,201905050600: 0.43,201905050700: 0.73,201905050800: 0.91,201905050900: 0.98,201905051000: 0.94,201905051100: 0.95,201905051200: 0.9,201905051300: 0.96,201905051400: 0.91,201905051500: 0.88,201905051600: 0.88,201905051700: 0.89,201905051800: 0.91,201905051900: 0.95,201905052000: 0.95,
201905042200: 0.99,201905042300: 0.33,201905050000: 0.55,201905050100: 0.97,201905050200: 0.55,201905050300: 0.33,201905050400: 0.22,201905050500: 0.21,201905050600: 0.43,201905050700: 0.73,201905050800: 0.91,201905050900: 0.98,201905051000: 0.94,201905051100: 0.96,201905051200: 0.9,201905051300: 0.96,201905051400: 0.91,201905051500: 0.88,201905051600: 0.88,201905051700: 0.89,201905051800: 0.91,201905051900: 0.94,201905052000: 0.95,201905052100: 0.92,
201905042300: 0.32,201905050000: 0.54,201905050100: 0.99,201905050200: 0.56,201905050300: 0.34,201905050400: 0.23,201905050500: 0.21,201905050600: 0.43,201905050700: 0.74,201905050800: 0.92,201905050900: 0.97,201905051000: 0.93,201905051100: 0.95,201905051200: 0.9,201905051300: 0.96,201905051400: 0.92,201905051500: 0.89,201905051600: 0.88,201905051700: 0.9,201905051800: 0.91,201905051900: 0.95,201905052000: 0.95,201905052100: 0.92,201905052200: 1.0,
201905050000: 0.54,201905050100: 0.99,201905050200: 0.56,201905050300: 0.34,201905050400: 0.23,201905050500: 0.21,201905050600: 0.43,201905050700: 0.74,201905050800: 0.92,201905050900: 0.97,201905051000: 0.93,201905051100: 0.95,201905051200: 0.9,201905051300: 0.96,201905051400: 0.92,201905051500: 0.89,201905051600: 0.88,201905051700: 0.9,201905051800: 0.91,201905051900: 0.95,201905052000: 0.94,201905052100: 0.91,201905052200: 1.0,201905052300: 0.32,
201905050100: 0.96,201905050200: 0.54,201905050300: 0.33,201905050400: 0.22,201905050500: 0.2,201905050600: 0.42,201905050700: 0.73,201905050800: 0.91,201905050900: 0.99,201905051000: 0.94,201905051100: 0.96,201905051200: 0.9,201905051300: 0.97,201905051400: 0.91,201905051500: 0.88,201905051600: 0.88,201905051700: 0.89,201905051800: 0.9,201905051900: 0.94,201905052000: 0.95,201905052100: 0.92,201905052200: 0.99,201905052300: 0.33,201905060000: 0.55,
201905050200: 0.55,201905050300: 0.33,201905050400: 0.22,201905050500: 0.2,201905050600: 0.42,201905050700: 0.73,201905050800: 0.91,201905050900: 0.99,201905051000: 0.94,201905051100: 0.96,201905051200: 0.91,201905051300: 0.97,201905051400: 0.91,201905051500: 0.88,201905051600: 0.88,201905051700: 0.89,201905051800: 0.9,201905051900: 0.94,201905052000: 0.95,201905052100: 0.92,201905052200: 0.99,201905052300: 0.33,201905060000: 0.54,201905060100: 0.99,
